Project Code,Invoice Number,Invoice Date,QTY,UNIT PRICE,TOTAL,"Invoiced?
[Y / N]","Invoice 
Remarks","Reason for 
not Invoicing",Entity,Actual Entity,Consultant Name,SCHOOL,Zone,"Programme 
Name",UOM,"Projected 
Amount",January,February,March,March Hols,April,May,June Hols,July,August,September,Sep Hols,October,November,December,"Payment 
Reference",Payment Date,Paid Amount,"Outstanding
Amount","Service 
Consultant"
AME18039,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18040,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18041,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18042,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18043,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18044,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18045,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18046,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18047,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18048,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18049,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18050,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18051,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18052,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18053,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18054,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18055,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18056,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18057,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18058,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18059,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18060,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18061,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18062,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18063,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18064,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18065,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18066,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18067,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18068,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18069,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18070,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18071,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18072,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18073,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18074,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18075,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18076,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18077,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18078,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18079,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18080,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18081,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18082,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18083,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18084,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18085,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18086,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18087,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18088,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18089,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18090,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18091,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18092,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18093,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18094,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18095,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18096,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18097,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18098,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18099,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18100,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18101,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18102,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18103,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18104,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18105,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18106,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18107,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18108,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18109,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18110,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18111,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18112,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18113,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18114,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18115,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18116,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18117,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18118,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18119,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18120,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18121,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18122,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18123,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18124,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18125,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18126,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18127,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18128,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18129,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18130,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18131,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18132,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18133,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18134,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18135,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18136,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18137,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18138,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18139,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18140,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18141,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18142,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18143,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18144,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18145,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18146,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18147,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18148,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18149,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18150,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18151,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18152,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18153,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18154,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18155,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18156,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18157,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18158,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18159,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18160,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18161,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18162,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18163,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18164,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18165,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18166,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18167,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18168,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18169,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18170,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18171,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18172,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18173,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18174,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18175,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18176,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18177,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18178,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18179,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18180,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18181,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18182,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18183,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18184,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18185,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18186,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18187,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18188,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18189,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18190,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18191,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18192,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18193,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18194,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18195,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18196,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18197,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18198,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18199,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AME18200,,,,,$0.00,,,,A'CROSS MEDIA PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18001,INVAMU1809001,6-Sep-18,19,$150.00,"$2,850.00",,,,A'CROSS MUSIC PTE LTD,A'CROSS MUSIC PTE LTD,LOUIS,Bendemeer Sec,SOUTH,Sambal drumming,PER PAX,"$2,850.00",,,,,,,,"$2,850.00",,,,,,,5003447043,02.10.18,"$2,850.00",$0.00,
AMU18002,INVAMU1811002,21-Nov-18,56,$90.00,"$5,040.00",,,,A'CROSS MUSIC PTE LTD,A'CROSS MUSIC PTE LTD,LOUIS,SJI Junior,SOUTH,Angkung and Kompang,PER PAX,"$5,040.00",,,,,,,,"$1,680.00","$1,680.00","$1,680.00",,,,,5003482201,11.12.18,"$5,040.00",$0.00,
AMU18003,INVMU1811001,2-Nov-18,1,"$5,750.00","$5,750.00",,,,A'CROSS MUSIC PTE LTD,A'CROSS MUSIC PTE LTD,NORISMAN,CHIJ Kellock,SOUTH,Malay Kompang Ethnic Percussion,PACKAGE - PAX,"$5,750.00",,,,,,,,,"$5,750.00",,,,,,5003472789,26.11.18,"$5,750.00",$0.00,
AMU18004,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18005,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18006,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18007,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18008,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18009,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18010,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18011,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18012,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18013,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18014,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18015,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18016,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18017,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18018,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18019,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18020,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18021,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18022,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18023,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18024,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18025,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18026,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18027,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18028,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18029,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18030,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18031,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
AMU18032,,,,,$0.00,,,,A'CROSS MUSIC PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
